metabolite_name	S00017985	S00017986	S00017987	S00017988	S00017989	S00017990	S00017991	S00017992	S00017993	S00017994	S00017995	S00017996	S00017997	S00017998	S00017999	S00018000	S00018001	S00018002	S00018003	S00018004	S00018005	S00018006	S00018007	S00018008	S00018009	S00018010	S00018011	S00018012	S00018013	S00018014	S00018015	S00018016	S00018017	S00018018	S00018019	S00018020	S00018021	S00018022	S00018023	S00018024	S00018025	S00018026	S00018027	S00018028	S00018029	S00018030	S00018031	S00018032	S00018033	S00018034	S00018035	S00018036	S00018037	S00018038	S00018039	S00018040	S00018041	S00018042	S00018043	S00018044	S00018045	S00018046	S00018047	S00018048	S00018049	S00018050	S00018051	S00018052	S00018053	S00018054	S00018055	S00018056	S00018057	S00018058	S00018059	S00018060	S00018061	S00018062	S00018063	S00018064	S00018065	S00018066	S00018067	S00018068	S00018069	S00018070	S00018071	S00018072	S00018073	S00018074	S00018075	S00018076	S00018077	S00018078	S00018079	S00018080	S00018081	S00018082	S00018083	S00018084
lysoPC 14:0; [M+H]+@1.07	24937.11447	58370.3538	67281.25415	32608.13814	52821.20691	28827.09252	19900.18157	23455.26173	20854.17881	20600.88353	46761.21416	23091.98092	72008.20694	63924.88589	58517.44481	25150.96425	33781.78545	32824.12598	53252.62042	32056.9306	39576.17432	34840.64863	38314.42622	83503.77437	25138.15815	15862.18242	36513.82128	44309.31103	73771.49684	19446.26978	40498.65456	110288.9467	25718.27142	17330.92916	62868.48379	56534.37999	43069.93925	30332.09291	71797.85275	45086.62816	21858.71693	90971.98712	26588.87581	17733.41917	39631.89926	41999.11835	22310.59555	14734.35901	25615.69305	29667.479	58375.11323	88770.34096	57544.64653	71408.69528	50719.63231	71682.33782	35754.59678	143616.3834	51893.67206	17828.9271	26344.80215	37676.40099	41855.13126	53132.98514	81921.94086	30497.50918	27638.58725	26486.853	49870.3493	31852.09645	43687.87098	38580.23698	25740.57542	21713.87809	93136.44067	51147.47502	24279.04838	46310.23036	38829.715	34785.12958	29185.07368	32146.25071	39357.41309	21715.04005	38002.98711	51470.00836	48222.68075	22940.33008	30945.3513	70175.27669	28004.27339	60484.17635	42049.79956	80799.21441	32249.6056	13634.70519	45630.42068	33702.649	49139.8888	40460.57282
lysoPC 15:0; [M+H]+@1.26	20008.24136	27740.0582	77103.21777	44101.27304	52022.96609	41167.35384	29982.03497	28968.3924	29321.15766	23279.53433	32622.98724	27198.04791	52586.49475	57805.72633	49890.35021	32121.04906	27589.61595	31628.94211	58002.74302	40582.23657	30693.87151	42254.61988	37272.04153	58221.45895	31674.3681	23942.18337	34085.95293	54485.4255	50538.91949	22361.63952	28094.13406	75584.85163	23226.31342	22658.11128	31122.05542	43991.49766	44904.66176	25093.32959	33888.21988	38397.98157	31898.35346	84862.10302	26246.153	17247.43953	47668.88938	48883.75424	17848.64085	16906.70005	32439.18805	37699.42162	77349.82011	93015.06618	59958.37504	79463.8439	53182.58079	55181.24891	45376.8322	78826.31657	50493.96742	25271.9243	25404.91714	50121.66758	31083.61804	45503.48951	82431.86759	39480.02866	26995.29233	30535.3645	37997.04371	40016.14776	71051.02875	32986.47464	35292.58409	42123.75024	64366.8754	44837.45069	30567.55529	36724.94449	33758.81921	26826.51319	32376.10944	29114.17075	37444.87792	23738.53289	48168.05036	35414.45635	41621.49505	35612.71469	39577.21847	52902.18686	29372.98045	66730.08724	58653.93665	70918.66443	47471.82105	24772.36147	49332.54841	38592.45121	39881.11842	32119.08742
lysoPC 15:0; [M+Na]+@1.33	3749.792454	5999.448961	7649.025392	7183.196011	5012.962558	6437.294178	5766.248501	10520.14612	8777.912749	3174.692208	8745.920967	8466.213728	11284.96254	5398.336379	16552.88806	5241.444863	2529.774133	4191.29585	6736.020412	6439.24267	6847.8969	7600.476554	6041.635085	6188.90858	5523.059317	2901.493985	7897.904159	5673.598861	5219.603213	4244.868553	6857.298006	11860.48135	9393.118028	2547.397395	5231.227395	10257.63263	7760.176061	5438.641082	4392.710296	7504.489636	5258.678031	8558.755279	84.64687355	8600.770992	9246.158809	11494.21747	6799.440905	3673.097089	4367.347971	10452.75019	7683.071113	6793.136823	4401.432963	7285.274498	8470.053004	15196.85786	12381.96436	16476.68231	7875.908418	3345.481352	8130.191135	4775.685247	4455.320696	8876.305785	7003.264557	9574.692378	7731.454048	3650.431348	8674.286482	12416.49776	11204.38024	6125.377504	7825.223767	10549.86876	9261.530899	5202.049579	4578.239761	7747.192396	9617.476955	8368.650574	9229.520638	5560.978067	13572.29056	4342.305823	10015.19173	20128.50181	7204.920596	9327.267599	7507.341751	3875.777613	7411.785356	7296.577098	6027.412207	12730.02889		3904.566098	4238.972863	9156.78578	6337.111196	5807.283346
lysoPC 16:0; [M+H]+@1.59	3361359.774	6858730.579	11252282.99	5137142.37	7962345.927	6209789.152	6458558.351	6622430.505	5849008.803	4529402.921	6333301.989	4810095.234	7480573.475	7983541.84	7514047.037	4914174.692	5376915.419	5003292.789	9176062.229	8821012.053	6035310.193	8065576.318	7120585.204	11064646.13	4036432.734	2568206.163	6685095.981	8214748.253	8657230.328	4163850.11	6151777.87	18686444.92	6162030.869	2774877.07	8111395.156	11582303.06	7156077.352	6367490.761	5984290.158	5819651.826	5138548.084	14934607.34	4822172.91	5231971.229	8504111.2	6642503.196	4471591.675	4764202.962	5318612.17	6683571.739	11610264.86	15734543.09	10376849.91	12783537.68	8213433.825	11045638.57	6777725.681	11625547.6	8600728.338	4210911.35	4408541.579	6878272.974	6220226.294	8009635.921	11508690.88	6619895.001	6619156.091	7946606.817	9031245.45	5957432.022	13555249.56	8656147.987	4587543.798	7345498.443	11829855.48	9526398.971	6843845.062	6426759.338	7532159.8	5083327.613	6388142.465	7070295.042	11767586.49	6037542.549	10584541.55	10511022.75	9329449.338	7088793.582	6813891.799	7435111.734	6633580.799	7709467.242	7810997.859	11852449.2	9819906.08	5970731.107	7163409.31	8350149.636	13198749.09	9227766.473
lysoPC 16:0; [M+Na]+@1.98	7306.502844	13463.21699	40865.80351	7928.916516	14155.55332	13063.75976	10657.36326	11567.90913	17332.70349	8156.469144	16008.78296	6965.92606	25041.31757	16709.53807	9996.920268	13376.13391	5976.748438	17352.7918	20391.24493	12428.80439	12192.34088	12716.83358	15961.38753	23825.19915	7542.759381	3520.248079	10750.2835	16948.80385	16232.69693	6941.762779	9821.717906	44540.59761	14435.34869	3913.227868	32286.1054	7533.521946	12367.94113	21422.39071	17715.56406	23456.30464	31538.26024	41083.73642	13409.02318	5103.597583	23611.57996	16454.40266	11753.70118	15788.21027	11313.0527	21154.80485	32867.08038	50667.20136	28702.85748	33393.88554	11368.48859	26161.2736	11342.33033	19400.58279	16787.40664	6663.981826	8458.687877	11823.02693	8276.959527	13814.57133	47447.58956	12955.60555	16599.84599	16841.33431	24028.12279	10558.48263	37070.78217	20686.06867	13232.82693	18959.38582	13986.11779	16933.94212	14195.10863	10917.25887	19560.65993	12814.14258	9804.290844	17801.65068	35687.05731	11101.67037	17556.46679	14295.41988	11240.62363	9126.68047	10998.60667	10804.78672	13245.32047	9883.748112	17301.54186	12345.07533	22966.64625	14129.62646	14132.52339	14219.76811	25863.0006	20371.65166
lysoPC 16:1; [M+H]+@1.21	46340.54363	94260.28859	212330.8161	125448.5297	164248.382	90327.98849	114376.9853	145684.1993	74384.32565	64660.34973	129163.6986	90613.88859	137307.9165	114318.1907	198341.5313	126730.8074	88504.52904	96435.63786	191514.8219	107689.3351	115522.8727	127179.3654	135158.3837	225763.1663	85820.12753	51099.06854	96790.78915	146192.1594	231439.4709	76718.43122	142539.5328	238423.4448	113138.9191	55707.08895	224079.1772	185808.7365	111995.4877	83515.96866	116391.8396	115097.0537	103669.0276	269471.3492	84752.91731	84230.83689	185304.9326	133573.5838	62093.56977	70327.90485	88464.23759	131694.4418	260920.6009	369793.5622	188596.3277	252536.8352	177187.0408	341107.3947	96374.06718	329472.7803	261709.6841	95596.75862	85528.3809	168546.9878	139649.1014	185052.0249	267575.7619	110492.5477	102716.6121	137402.9771	176841.548	138628.412	249949.1128	186433.5019	53623.77495	172942.3087	377793.3169	174673.2208	152830.7328	146863.9984	149568.5155	137139.9367	128152.6476	129714.3192	139106.2676	206177.9831	127464.2806	222936.862	142933.5705	100090.4686	160550.9545	162485.7355	122014.9967	192808.0617	195127.1039	216772.7824	165203.2922	111816.2433	156116.0816	128564.9014	207408.5515	93355.52898
lysoPC 16:1; [M+Na]+@1.17	3368.744599	11962.06044	15808.04583	10345.66349	9665.09462	7177.778753	7748.203877	9437.283499	5829.324087	4066.331832	10214.18168	10807.6876	7735.260884	7991.510465	11348.26356	12606.89968	6050.574007	12048.85224	12936.806	7939.624729	8684.203574	8372.219486	10837.56726	14755.07937	6520.015445	3760.385422	8529.703716	11844.67227	16391.16931	5461.480324	9878.775747	22977.67446	10038.90835	3834.316396	16752.01172	10042.84679	7292.78512	5060.467564	9194.225548	11455.53646	8032.052237	19209.65492	6018.113136	7828.18619	8867.273626	9961.018744	4380.4571	5670.227046	10853.76636	11258.10635	19028.04355	21946.87173	17218.16554	21708.45236	11477.49501	26476.71251	6452.022995	25007.02208	20341.0232	7337.497925	3912.993815	16002.17789	15449.01211	13154.01117	18098.02439	8008.576384	5180.473784	9207.504726	12756.51151	8416.688531	11393.09443	8667.524579	4192.070704	13869.22502	25627.11225	11102.34393	8841.541906	8986.684608	8766.001255	7237.312475	6628.70175	12392.22452	11193.92384	12802.22387	7588.364894	19816.21278	11013.91144	8408.891868	11107.59659	12326.79554	8805.244455	16032.88399	12179.59449	13525.2163	15042.47552	8060.787627	14383.9904	7168.439673	15829.98207	7450.114191
lysoPC 17:1; [M+H]+@1.49	12226.08206	13604.50429	36017.1459	17566.22318	20253.08063	9300.319784	13134.13204	16251.85149	10604.63982	9193.15985	18712.09191	12856.14056	18428.45539	20304.52752	22514.39018	14351.51565	12994.0541	12528.89591	22842.81108	22322.92169	22230.24005	20682.76023	12965.52531	39580.94457	10025.34655	10686.54056	9407.408517	10287.05165	32964.31857	12208.58012	13327.98049	23259.06574	18348.13855	10251.68875	29547.51564	23737.67496	11901.67145	9363.931836	17334.90168	17006.31316	15296.48463	31689.61904	12090.67248	9205.576936	18506.59083	25501.99198	6913.687287	8784.003264	14728.58192	18524.11782	37023.12939	43187.8075	39579.5125	36004.49182	25808.24624	30475.71862	16662.07351	30774.06811	36121.29507	17885.64217	8386.028618	17223.95768	20017.45358	24953.23283	40123.70941	18551.02957	14827.23416	20125.47671	24815.6158	23294.27552	28365.49657	18313.52471	13031.10344	22773.7324	36076.5007	17148.73847	16527.28538	15268.58247	27089.14755	16792.20632	17694.15595	20790.18774	19890.32169	24209.31691	27209.65633	22979.87679	22075.13849	17631.46031	28343.85855	13269.69805	14439.99908	37912.27624	21906.73899	37725.62766	28891.12837	14095.8733	16754.78366	21261.42642	31361.48726	13358.43877
lysoPC 18:0; [M+H]+@2.34	1941420.85	4119732.661	6365536.796	2394874.319	4057847.076	3138156.273	3380950.743	3059308.771	3250043.529	2306149.394	3369266.191	2575604.26	4196173.638	3162026.128	4102846.427	2686381.23	2347413.681	2254880.547	4084179.005	3529560.324	2928931.961	3481833.272	3147138.972	4990884.523	2175074.883	1118750.223	2716649.299	4501837.118	5067517.902	2190645.036	3626535.012	11330302.68	2531977.159	1577649.147	3286682.371	4975657.539	3163591.264	2491939.175	2983497.181	3751011.323	3077494.175	7882584.491	2091572.658	3096292.389	4221670.924	3513752.843	2179034.8	1889240.626	2331698.505	3903111.8	5112600.754	10344829.39	5486695.644	7778483.07	4401245.141	6416789.697	2474899.321	5954021.987	4210834.722	1875381.612	1864506.2	2964400.147	3853078.873	3893885.193	6744839.108	3605869.478	3860391.983	4207226.835	4577886.154	3804280.012	8962924.162	5477871.591	3468036.897	4628106.304	6186973.146	3066446.895	3920431.364	3057203.27	5293698.223	2992666.237	4134547.043	4130504.313	7013084.815	3209578.453	5980233.457	4703755.521	4078138.867	2529834.71	3599377.069	3475108.24	3626367.163	3785952.077	3914647.521	4966906.76	5771185.662	3182561.016	3332832.716	4314315.334	9844595.45	6724000.935
lysoPC 18:0; [M+Na]+@2.17	3040.992361	7724.926924	22131.90027	6320.389716	9843.518238	7073.720432	9811.999246	10199.69188	9577.514024	7058.668076	7130.621353	5119.518901	15824.56307	7398.69341	10964.72798	7772.864897	4625.91145	8242.257784	12513.16974	8012.432411	2828.001758	8392.871607	8538.729637	15147.66515	2919.356746	2048.198109	5076.693906	9722.191244	9267.120863	6189.204521	10482.2646	35065.40176	7126.544576	3177.053811	21929.68137	9379.89928	6173.282453	10480.52491	4494.74016	9229.752686	22288.14409	26911.64929	13256.59527	4853.76103	11929.93587	15698.57566	3045.034113	16756.82446	12589.02851	16848.44332	49924.14138	77431.66587	23647.21361	24661.75333	14873.40883	27434.41257	14683.1528	26287.94465	17554.2124	9710.225261	9528.361145	11734.09091	8624.38602	19843.03279	51883.41519	19046.6398	10287.71815	15171.20565	27771.0614	13835.15407	57995.22691	16247.94836	12250.33311	16238.27248	28596.14433	13966.00343	17322.59775	11058.78541	25779.90807	16069.25398	12716.54699	13092.7598	32514.53339	17562.35988	27318.96806	18666.83652	14891.88503	12606.59764	9229.594668	10867.94368	18910.26501	10645.8546	22542.90435	23685.15707	32440.25849	26203.39584	16722.62429	12024.4711	22820.37792	15188.45469
lysoPC 18:1; [M+H]+@1.74	820619.2291	1818243.403	3040833.911	1553823.26	1670687.621	1294985.276	1404848.968	1874476.368	1514165.681	972273.2653	1431542.337	983478.4744	2599182.104	2064649.598	2412224.03	1635461.72	1106958.505	1043775.16	2553387.282	1548811.008	1597873.512	1759356.293	1644532.055	2794144.146	957684.1259	623601.7872	1192048.501	1623902.438	2268534.911	749223.3272	1663655.594	3765086.543	1578449.793	881406.1092	2886161.302	2898117.075	1473020.105	1220359.48	1626512.456	1438737.813	1616667.804	2828344.798	837083.7683	1595158.061	2576418.958	1938618.973	971982.9276	1109582.278	1976495.312	2227673.005	3983421.535	4871984.376	2070701.695	3569001.06	2145169.177	4549003.591	1605259.044	3118031.39	3759435.693	1182965.807	1339455.568	1815600.733	2302889.503	2403689.621	3799183.61	2067947.079	2134387.963	2868974.863	3262343.793	2916919.466	5248277.246	3102143.917	1306360.068	3825988.194	4086765.537	1654010.304	2681985.173	2369341.671	2087670.136	1712883.77	3096557.844	1898514.608	2482291.401	1848198.287	2594587.934	1903190.285	2212645.56	1234304.727	2120042.042	1807535.577	1779800.361	2385111.49	2291208.042	3660841.302	3444849.694	1798743.652	2003923.56	1793161.841	3667787.986	2119388.07
lysoPC 18:2; [M+H]+@1.33	1255450.921	2906806.291	4077934.541	2500121.017	2911543.159	2686968.058	1255050.487	1507938.379	3108795.587	1310795.753	2091702.27	1157159.39	4238199.643	2920781.938	2439144.072	1723357.763	1503596.574	1587453.676	3627340.874	3182071.415	2967457.993	2501785.225	2248525.438	4050254.747	1540284.863	1146634.748	1549356.673	2580407.991	2372349.785	1118501.28	2373463.427	2934657.937	2698994.76	2034617.192	3179702.083	4733838.468	1875474.476	1890203.432	2123482.994	1852579.533	2774592.717	1941666.875	694719.9353	3278799.978	2832742.222	3430421.561	1679335.145	1476132.225	2363896.656	3570783.422	3601377.046	4005812.118	1706852.082	4043568.05	3528229.265	3931718.057	1877570.74	3794346.785	4371484.943	1024634.979	2627308.389	2072956.908	2828770.615	2295036.219	5177238.15	2546685.05	4124599.911	4354217.307	5390522.907	5442476.979	4357582.997	2935282.78	3292018.171	6975870.129	3773032.288	1627273.066	3730759.93	4455952.674	1900813.735	2541737.148	3617842.651	2239474.109	3178443.158	1368959.423	2182047.049	2029023.465	2608943.894	1863590.812	2829295.132	1558537.201	2402611.161	2091639.879	2660765.013	5414092.733	4046133.595	1610370.347	2127254.674	2048411.689	4157757.335	2122472.976
lysoPC 18:2; [M+Na]+@1.17	92819.93615	234913.4554	302495.8545	183739.5924	172751.8919	180802.852	83773.80337	109095.7573	237882.8849	99497.06085	132767.1003	85946.29213	297042.9299	180714.7312	155483.0504	133650.8349	99543.99731	107408.2713	244132.5883	208252.9656	236882.4852	188454.0067	147560.6277	251606.8478	117633.0323	82128.26126	104457.2646	193850.4777	155097.904	75132.34605	157373.1346	205333.3172	186193.6482	151270.7654	219375.6336	276973.4479	137190.9127	143616.9901	160270.0033	127990.4628	221485.3013	157862.3755	46203.7336	208012.3108	186492.3627	229194.7909	118876.5528	102207.7672	186789.8231	260154.9077	198158.1981	211560.0909	130364.467	215661.1842	253475.5938	261894.1852	142510.3015	205985.9331	299666.1505	60316.0165	142696.914	140785.9897	161684.2212	135596.0932	269764.3331	155594.4724	227425.6009	260614.1091	252093.8226	284035.1454	257293.6908	179619.1456	215778.7364	324749.261	200847.2816	117815.0291	276654.2171	253838.1731	99455.55234	151205.3349	184881.5466	135918.5134	184191.422	88584.00051	136741.2852	129257.51	145164.7871	115981.3822	157362.2946	111290.2524	146867.492	120793.5925	167767.2047	310388.0174	242132.0994	94106.69111	128304.1075	116323.1205	233026.7199	124389.9003
lysoPC 18:3; [M+H]+@1.09	16647.15708	42237.6092	35276.25011	26301.22106	38893.47804	36328.0891	12866.84112	20306.47488	26175.1396	13967.83257	34463.17624	14081.26918	51291.71466	22131.50263	41036.34452	22770.54965	19632.9842	24159.52729	49070.57087	37426.76018	32856.37589	23596.9904	23234.4158	42102.55055	15358.76027	10724.54704	19981.75649	32144.64836	60042.50144	15558.50074	30963.54583	58895.868	29475.45492	20406.60987	73430.42565	52628.5352	38269.03567	25620.28484	26200.89506	32436.64865	23853.55126	37274.71401	11097.24641	37729.29304	30730.84975	43214.1547	21424.5214	9638.850915	30345.36173	32366.33267	36815.22552	55236.59079	39271.72922	90946.99141	50606.49361	81719.83212	25261.11217	56114.11747	53851.86456	18551.74831	9743.887542	18184.1669	22907.43954	35978.73016	60127.95621	32708.60445	41395.11715	63546.34446	60375.95106	45866.60296	67221.71074	35033.75678	35047.69568	26038.80376	53404.59902	20561.52582	30768.24221	56088.94618	28731.43914	31989.61443	31371.15561	24344.62403	108313.3067	29839.13093	26592.12009	40538.50683	24252.10752	10254.81484	26791.08379	24083.61173	33489.34539	20635.69647	21472.99439	63000.69811	31782.87743	11929.5504	17369.27042	25712.61538	58465.72371	23496.66321
lysoPC 19:0; [M+H]+@2.86	15299.07338	20282.47073	32373.47658	17732.3919	22184.76339	19085.49758	17593.28617	17159.0887	15570.61568	13007.80388	15022.67685	13523.96117	30283.05445	21438.44265	21473.90225	16322.79735	14649.30538	17451.55472	22646.54069	20738.65848	16397.43222	22559.03531	16931.14503	30467.28485	17840.72768	20564.07304	15373.5442	19349.24305	26302.62076	14327.05529	15204.39436	36817.28881	17041.67617	13876.55898	12263.9922	27697.01285	18335.99984	12680.6845	16204.70319	21006.39515	19117.56348	20468.47604	12976.91926	18094.28812	22604.10778	19186.52104	15565.79319	17088.22723	15900.45125	15752.81156	33247.11249	38894.60656	29530.55554	28845.56785	23094.78048	26207.85548	16192.73773	28624.42653	20720.56749	17488.66916	14969.74057	15269.72165	18743.33349	26779.34114	34383.63401	26710.9559	18469.3813	18093.11219	21544.34049	18484.35575	38300.81573	26178.62373	23579.13292	21732.96738	30042.27406	17836.7424	28933.36702	22601.21946	22171.7341	17583.48497	26822.2353	20217.07564	26145.36437	18394.86271	29990.02691	27738.04838	20239.80713	17543.66791	21647.97067	18736.97156	22229.97632	22910.80783	29377.58703	22160.56975	26716.1115	22007.81388	20232.29581	24087.08496	37438.03187	25138.99858
lysoPC 20:0; [M+H]+@3.35	11077.48564	20457.1847	22051.43602	10633.63716	13287.8185	10837.40853	10329.64254	12138.1114	12431.62743	7125.51947	9443.671933	4167.330915	20001.88144	19121.2069	20090.24604	10398.86382	8793.927317	10793.72006	19912.32495	19475.45765	10092.43881	12469.00066	13047.36751	30333.14248	10185.45434	5201.019751	10871.21948	18052.19993	17392.19005	5644.081087	12476.04588	33931.62767	13413.95686	12557.88614	19349.89908	14859.56665	14557.15506	11309.36007	12718.14934	15644.586	15148.5676	15126.16514	6902.792092	20386.4495	11494.85847	12167.05032	9667.783826	6549.339476	8468.935493	20034.91594	25335.61408	32643.27635	23235.28917	28096.39014	14956.30442	47262.86424	8991.940789	21425.63382	17219.19575	7512.011159	13097.49519	13211.28083	24061.34564	19414.37535	19751.76837	15323.35037	17904.77287	14517.97916	22244.07459	16553.94666	36995.41348	22599.43872	28869.2631	22257.71099	24977.11902	14362.46706	21803.374	14209.32256	16551.6879	12419.00217	61271.3708	12253.32234	23490.13094	9267.610022	33032.37091	14864.70422	13947.07988	10741.7084	8950.907048	8997.524509	14438.41101	13592.98237	15797.13169	18058.05944	17859.55101	10919.07841	14076.34914	15175.90637	27032.02236	26258.17211
